file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,is_blob_class,is_spaghetti_code,is_swiss_army_knife
/work/./src/org/apache/xerces/impl/Constants.java,org.apache.xerces.impl.Constants$ArrayEnumeration,innerclass,0,0,0,0,5,1,0,0,0,0.16666667,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,2,1,0,0,0,31,8,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/BooleanDV.java,org.apache.xerces.impl.dv.xs.BooleanDV,class,3,4,1,3,6,2,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,1,6,4,4,0,2,2,0,0,0,32,1,0,False,False,False
/work/./src/org/apache/xerces/dom/NotationImpl.java,org.apache.xerces.dom.NotationImpl,class,6,9,3,6,21,2,1,6,28,0.82222223,0.11111111,0.11111111,9,0,9,0,0,0,9,0,0,0,5,1,0,0,4,1,1,0,2,70,7,0,2,1,0,2,2,5,0,5,2,0,0,0,126,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredCommentImpl.java,org.apache.xerces.dom.DeferredCommentImpl,class,4,5,1,4,3,5,0,3,0,0.5,1.0,1.0,3,0,1,0,1,1,3,0,0,0,2,1,0,0,1,1,1,0,0,17,1,0,0,0,0,0,1,4,0,3,0,0,0,0,57,1,0,False,False,False
/work/./src/org/apache/xerces/dom/CharacterDataImpl.java,org.apache.xerces.dom.CharacterDataImpl$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,-1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/ObjectFactory.java,org.apache.xerces.xinclude.ObjectFactory$ConfigurationError,innerclass,0,0,0,0,2,3,0,0,0,0.5,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1,1,0,0,11,1,0,0,0,0,0,1,2,0,2,0,0,0,0,29,24,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/XPath.java,org.apache.xerces.impl.xpath.XPath$Axis,innerclass,1,1,0,1,8,1,0,0,0,0.65,0.5,0.5,4,0,3,0,1,0,4,0,0,0,5,4,5,0,0,0,4,0,0,29,6,0,0,0,0,5,4,6,0,5,1,0,0,0,35,9,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/util/XIntPool.java,org.apache.xerces.impl.xs.util.XIntPool,class,1,2,1,1,5,1,0,0,0,0.5,0.0,0.0,1,0,1,0,0,0,2,0,1,0,2,2,0,2,0,0,2,0,0,11,2,1,0,0,0,0,3,4,0,3,1,0,0,0,20,17,0,False,False,False
/work/./src/org/apache/xerces/impl/XMLDocumentScannerImpl.java,org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher,innerclass,13,13,0,13,23,1,0,18,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,6,1,4,1,4,6,0,8,1,6,6,0,0,0,88,20,0,False,False,False
/work/./src/org/apache/wml/WMLWmlElement.java,org.apache.wml.WMLWmlElement,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,False,False,False
/work/./src/org/apache/xerces/xs/XSModelGroupDefinition.java,org.apache.xerces.xs.XSModelGroupDefinition,interface,3,8,5,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/XSGroupDecl.java,org.apache.xerces.impl.xs.XSGroupDecl,class,6,13,7,6,6,1,0,0,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,0,4,0,0,0,0,0,0,24,6,0,0,0,0,0,0,4,0,4,0,0,0,0,53,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLInputElementImpl.java,org.apache.wml.dom.WMLInputElementImpl,class,4,5,1,4,25,6,0,6,300,1.0,0.0,0.0,25,0,25,0,0,0,25,0,0,0,1,1,0,1,0,0,1,0,0,78,12,0,0,0,0,24,4,1,0,1,0,0,0,0,39,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLBrElementImpl.java,org.apache.wml.dom.WMLBrElementImpl,class,4,5,1,4,7,6,0,2,21,1.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,24,3,0,0,0,0,6,1,1,0,1,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport,class,1,3,2,1,11,1,0,5,45,0.9,0.0,0.0,10,1,0,1,0,9,9,0,0,0,1,1,0,1,0,0,1,0,8,102,9,0,0,1,2,0,0,1,0,1,1,8,0,0,54,16,0,False,False,False
/work/./src/org/apache/xml/serialize/SecuritySupport.java,org.apache.xml.serialize.SecuritySupport,class,1,3,2,1,11,1,0,5,45,0.9,0.0,0.0,10,1,0,1,0,9,9,0,0,0,1,1,0,1,0,0,1,0,8,102,9,0,0,1,2,0,0,1,0,1,1,8,0,0,54,16,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDAttributeTraverser.java,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,class,22,25,3,22,67,2,0,36,15,0.0,0.0,0.0,6,0,1,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,10,217,4,0,45,2,6,18,0,70,0,30,3,0,0,0,113,0,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/SubstitutionGroupHandler.java,org.apache.xerces.impl.xs.SubstitutionGroupHandler,class,8,17,9,8,56,1,0,14,18,0.7333334,0.14285715,0.1904762,9,0,6,2,1,0,7,0,0,0,5,2,0,2,0,3,2,0,1,143,22,8,31,0,13,0,24,54,4,37,3,0,1,0,113,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredEntityImpl.java,org.apache.xerces.dom.DeferredEntityImpl,class,5,6,1,5,4,5,0,11,0,0.5,1.0,1.0,4,0,1,0,2,1,4,0,0,0,2,1,0,0,1,1,1,0,0,35,1,0,0,0,0,0,1,14,0,6,0,0,0,0,164,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLUListElementImpl.java,org.apache.html.dom.HTMLUListElementImpl,class,3,3,0,3,5,3,0,3,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,2,0,0,0,0,4,1,1,0,1,0,0,0,0,31,1,0,False,False,False
/work/./src/org/apache/xerces/util/NamespaceSupport.java,org.apache.xerces.util.NamespaceSupport,class,4,15,11,4,31,1,2,8,0,0.5166667,0.6818182,0.6818182,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,0,0,2,137,12,7,10,0,3,0,37,42,19,20,3,0,1,0,111,1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/JAXPValidatorComponent.java,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX,innerclass,12,12,0,12,25,2,0,17,0,0.6818182,0.6545454,0.6545454,11,0,11,0,0,0,11,0,0,0,4,0,0,3,1,0,1,0,0,98,1,2,3,7,1,3,4,16,0,14,3,0,0,0,63,18,0,False,False,False
/work/./src/org/apache/xerces/jaxp/JAXPConstants.java,org.apache.xerces.jaxp.JAXPConstants,interface,0,2,2,0,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,59,1,0,False,False,False
/work/./src/org/apache/xerces/xni/XMLString.java,org.apache.xerces.xni.XMLString,class,2,17,15,2,18,1,0,4,0,0.22222222,0.41666666,0.41666666,9,0,9,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,57,9,2,6,0,0,1,5,8,3,5,2,0,0,0,102,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/DatatypeException.java,org.apache.xerces.impl.dv.DatatypeException,class,0,11,11,0,8,3,2,3,0,0.5,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,3,1,0,0,2,1,1,0,2,36,3,0,3,1,0,7,1,10,1,5,2,0,0,0,84,1,0,False,False,False
/work/./src/org/apache/xerces/parsers/XML11Configurable.java,org.apache.xerces.parsers.XML11Configurable,interface,0,4,4,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/YearMonthDurationDV.java,org.apache.xerces.impl.dv.xs.YearMonthDurationDV,class,4,5,1,4,8,4,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,17,2,0,3,1,0,2,5,2,2,1,1,0,0,0,34,0,0,False,False,False
/work/./src/org/apache/xerces/util/EncodingMap.java,org.apache.xerces.util.EncodingMap,class,0,2,2,0,8,1,0,3,9,0.5714286,0.21428572,0.21428572,7,6,7,0,0,0,8,0,0,0,2,2,0,0,2,0,2,0,0,444,4,0,0,0,0,836,0,2,0,2,0,0,0,0,142,1,0,False,False,False
/work/./src/org/apache/xerces/parsers/XIncludeAwareParserConfiguration.java,org.apache.xerces.parsers.XIncludeAwareParserConfiguration,class,15,18,3,15,27,3,2,25,12,0.71590906,0.2857143,0.35714287,8,0,6,0,2,0,8,0,0,0,11,6,0,0,11,0,6,0,0,146,4,0,14,0,0,0,0,31,6,17,3,0,0,0,115,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/opti/SchemaDOMParser.java,org.apache.xerces.impl.xs.opti.SchemaDOMParser,class,19,23,4,19,68,2,0,41,15,0.78881985,0.47619048,0.90909094,23,0,22,1,0,0,22,0,0,0,14,2,2,7,2,3,2,0,1,238,8,2,31,0,8,11,30,36,10,27,4,0,1,0,189,1,0,False,False,False
/work/./src/org/apache/xerces/dom/NodeImpl.java,org.apache.xerces.dom.NodeImpl,class,18,58,40,18,287,1,3,69,3034,0.972663,0.06406112,0.10314429,84,0,50,1,7,26,83,2,20,0,27,25,14,0,12,1,25,0,5,775,140,18,117,2,64,17,72,179,16,107,6,0,0,0,697,1025,0,True,False,True
/work/./src/org/apache/wml/WMLOptgroupElement.java,org.apache.wml.WMLOptgroupElement,interface,1,2,1,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/XInclude11TextReader.java,org.apache.xerces.xinclude.XInclude11TextReader,class,4,5,1,4,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/identity/XPathMatcher.java,org.apache.xerces.impl.xs.identity.XPathMatcher,class,13,21,8,13,87,1,4,26,6,0.72839516,0.5,0.53571427,9,0,6,1,2,0,8,0,0,0,18,11,0,5,12,1,12,0,0,248,4,13,26,0,20,27,27,63,19,47,7,0,0,0,180,1,0,False,False,True
/work/./src/org/apache/xerces/impl/dv/xs/FloatDV.java,org.apache.xerces.impl.dv.xs.FloatDV$XFloat,innerclass,3,3,0,3,39,1,0,7,0,0.33333334,1.0,1.0,6,0,5,1,0,0,5,0,0,1,2,0,0,2,0,0,0,0,4,99,17,4,24,1,5,7,24,34,14,14,9,0,0,0,41,26,0,False,False,False
/work/./src/org/apache/xerces/jaxp/SAXParserImpl.java,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser,innerclass,10,10,0,10,65,2,0,32,60,0.74509805,0.18681319,0.23076923,17,0,7,3,0,7,14,0,0,5,3,0,0,3,0,0,0,0,0,209,11,2,23,5,2,8,0,17,0,14,5,0,0,0,101,9,0,False,False,False
/work/./src/org/apache/xerces/xni/Augmentations.java,org.apache.xerces.xni.Augmentations,interface,0,18,18,0,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLCollectionImpl.java,org.apache.html.dom.HTMLCollectionImpl,class,17,25,8,17,45,1,0,14,18,0.846154,0.6,1.0,9,0,3,3,2,1,6,0,3,0,13,11,0,2,0,11,11,0,0,135,13,3,8,0,14,12,16,36,0,20,6,0,0,0,260,0,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/opti/TextImpl.java,org.apache.xerces.impl.xs.opti.TextImpl,class,5,6,1,5,15,4,0,4,0,0.46428573,0.5714286,1.0,7,0,7,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,42,11,0,4,0,0,1,8,11,5,4,1,0,0,0,108,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/XMLNotationDecl.java,org.apache.xerces.impl.dtd.XMLNotationDecl,class,0,1,1,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,4,0,0,0,0,17,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/models/CMStateSet.java,org.apache.xerces.impl.dtd.models.CMStateSet,class,2,13,11,2,43,1,0,5,64,0.8333333,0.8333333,0.8333333,12,0,11,0,0,1,12,0,8,0,5,0,0,0,0,5,0,0,0,135,15,8,12,1,19,7,53,38,24,21,3,0,0,0,119,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DOMConfigurationImpl.java,org.apache.xerces.dom.DOMConfigurationImpl,class,29,33,4,29,178,2,0,43,281,0.918146,0.06769231,0.24307692,26,0,19,0,7,0,26,0,0,0,39,30,0,1,37,1,31,0,14,474,42,1,27,5,38,14,32,94,34,66,5,0,0,0,281,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLTrElementImpl.java,org.apache.wml.dom.WMLTrElementImpl,class,4,5,1,4,5,6,0,2,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,2,0,0,0,0,4,1,1,0,1,0,0,0,0,27,1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/JAXPValidatorComponent.java,org.apache.xerces.jaxp.JAXPValidatorComponent,class,19,23,4,19,21,4,0,28,79,0.87179494,0.14102565,0.14102565,15,0,13,2,0,0,13,0,0,0,13,4,0,13,0,0,8,0,0,331,5,1,2,1,0,0,4,29,3,21,3,3,3,0,164,16,0,False,False,False
/work/./src/org/apache/xml/serialize/SerializerFactoryImpl.java,org.apache.xml.serialize.SerializerFactoryImpl,class,9,11,2,9,14,2,0,6,9,0.5,0.1,0.1,6,0,3,1,1,1,5,0,0,0,1,0,0,1,0,0,0,0,2,49,8,0,0,0,0,2,0,6,0,6,1,0,0,0,44,16,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLDTDContentModelFilter.java,org.apache.xerces.xni.parser.XMLDTDContentModelFilter,interface,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLHRElementImpl.java,org.apache.html.dom.HTMLHRElementImpl,class,3,3,0,3,9,3,0,4,36,1.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,1,0,1,0,0,1,0,0,30,4,0,0,0,0,8,1,1,0,1,0,0,0,0,37,1,0,False,False,False
/work/./src/org/apache/wml/WMLPostfieldElement.java,org.apache.wml.WMLPostfieldElement,interface,1,2,1,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,False,False,False
/work/./src/org/apache/xerces/xs/PSVIProvider.java,org.apache.xerces.xs.PSVIProvider,interface,2,3,1,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,False,False,False
/work/./src/org/apache/xerces/dom/LCount.java,org.apache.xerces.dom.LCount,class,1,3,2,1,2,1,0,2,0,0.8,,,1,1,0,0,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,9,1,0,1,0,1,0,3,6,0,6,1,0,0,0,14,0,0,False,False,False
/work/./src/org/apache/xerces/xs/XSObject.java,org.apache.xerces.xs.XSObject,interface,1,33,32,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/XMLEntityDecl.java,org.apache.xerces.impl.dtd.XMLEntityDecl,class,1,5,4,1,3,1,0,1,0,0.041666668,1.0,1.0,3,0,3,0,0,0,3,0,0,0,8,0,8,0,0,0,0,0,0,33,0,0,0,0,0,0,0,16,0,8,0,0,0,0,36,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDHandler.java,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,innerclass,7,7,0,7,16,1,0,7,15,0.6428572,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,1,55,6,1,6,0,1,0,6,11,2,7,5,0,0,0,49,10,0,False,False,False
/work/./src/org/apache/xerces/xni/grammars/XSGrammar.java,org.apache.xerces.xni.grammars.XSGrammar,interface,3,4,1,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLDOMImplementationImpl.java,org.apache.html.dom.HTMLDOMImplementationImpl,class,5,6,1,5,4,2,0,1,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,15,2,0,1,0,0,1,0,2,0,2,1,0,0,0,74,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLBElementImpl.java,org.apache.wml.dom.WMLBElementImpl,class,4,5,1,4,7,6,0,2,21,1.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,24,3,0,0,0,0,6,1,1,0,1,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLTableElementImpl.java,org.apache.wml.dom.WMLTableElementImpl,class,4,5,1,4,13,6,0,4,78,1.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,1,1,0,1,0,0,1,0,0,42,6,0,0,0,0,12,2,1,0,1,0,0,0,0,32,1,0,False,False,False
/work/./src/org/apache/wml/WMLPElement.java,org.apache.wml.WMLPElement,interface,1,2,1,1,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLTableRowElementImpl.java,org.apache.html.dom.HTMLTableRowElementImpl,class,15,18,3,15,42,3,0,21,210,0.97619045,0.0,0.0,21,0,20,0,0,1,21,0,0,0,2,1,0,1,0,1,1,0,0,130,16,5,10,0,3,12,14,25,0,15,3,0,0,0,77,1,0,False,False,False
/work/./src/org/apache/xerces/util/SymbolHash.java,org.apache.xerces.util.SymbolHash,class,2,15,13,2,19,1,0,4,0,0.2962963,0.8611111,1.0,9,0,8,0,1,0,9,0,0,0,3,0,0,0,3,0,0,0,0,86,7,5,5,0,2,0,9,26,3,14,2,0,1,0,91,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredElementDefinitionImpl.java,org.apache.xerces.dom.DeferredElementDefinitionImpl,class,8,9,1,8,5,5,0,10,0,0.5,1.0,1.0,4,0,1,0,2,1,4,0,0,0,2,1,0,0,1,1,1,0,0,30,1,1,1,0,0,0,2,10,0,7,1,0,0,0,79,1,0,False,False,False
/work/./src/org/apache/xerces/impl/XML11NSDocumentScannerImpl.java,org.apache.xerces.impl.XML11NSDocumentScannerImpl,class,14,19,5,14,103,7,0,37,6,0.65625,0.39285713,0.53571427,8,0,2,0,6,0,8,0,0,0,4,0,0,2,2,0,0,0,0,345,4,4,51,0,0,35,8,48,5,31,4,0,1,0,226,1,0,False,False,False
/work/./src/org/apache/xerces/xpointer/XPointerHandler.java,org.apache.xerces.xpointer.XPointerHandler$Anonymous1,anonymous,2,2,0,2,6,1,0,3,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,5,0,0,1,0,0,0,0,1,0,0,0,10,-1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLDListElementImpl.java,org.apache.html.dom.HTMLDListElementImpl,class,3,3,0,3,3,3,0,2,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,1,0,0,0,0,2,1,1,0,1,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/xs/ShortList.java,org.apache.xerces.xs.ShortList,interface,0,19,19,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/HexBinaryDV.java,org.apache.xerces.impl.dv.xs.HexBinaryDV,class,7,8,1,7,4,3,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,1,0,2,2,0,1,0,1,1,0,1,0,38,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLInputSource.java,org.apache.xerces.xni.parser.XMLInputSource,class,1,13,12,1,16,1,0,3,32,0.7083333,0.36666667,1.0,16,0,16,0,0,0,16,0,0,0,6,0,0,0,6,0,0,0,0,68,6,0,0,0,0,0,0,22,0,6,0,0,0,0,94,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLComponentManager.java,org.apache.xerces.xni.parser.XMLComponentManager,interface,0,8,8,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/models/CMBuilder.java,org.apache.xerces.impl.xs.models.CMBuilder,class,15,20,5,15,51,1,0,19,0,0.6666667,0.2,0.3,9,0,3,4,0,2,5,0,0,0,5,1,0,5,0,0,0,0,0,142,13,2,36,0,3,0,19,52,5,26,4,0,0,0,82,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredDocumentImpl.java,org.apache.xerces.dom.DeferredDocumentImpl,class,29,43,14,29,263,6,0,75,1129,0.88080174,0.38832054,0.46078432,79,2,59,11,7,2,69,0,12,0,24,9,0,6,17,1,11,0,14,1330,86,25,101,0,5,72,135,369,100,249,5,0,2,0,386,1,0,True,False,False
/work/./src/org/apache/xerces/impl/XMLNamespaceBinder.java,org.apache.xerces.impl.XMLNamespaceBinder,class,15,19,4,15,115,1,1,39,68,0.87474746,0.43560606,0.52840906,33,0,30,0,3,0,33,0,0,0,15,7,0,6,9,0,7,0,0,273,11,6,49,1,3,9,8,45,6,35,4,0,0,0,318,1,0,False,False,False
/work/./src/org/apache/xerces/impl/XML11DocumentScannerImpl.java,org.apache.xerces.impl.XML11DocumentScannerImpl,class,10,15,5,10,104,4,1,38,99,0.9200001,0.028571429,0.028571429,15,0,1,0,14,0,15,0,0,0,5,0,0,5,0,0,0,0,14,314,16,6,53,0,7,41,20,42,17,28,9,0,0,0,206,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/DecimalDV.java,org.apache.xerces.impl.dv.xs.DecimalDV,class,5,7,2,5,6,2,1,1,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,230,5,0,0,1,4,2,0,0,0,0,1,0,1,0,42,1,0,False,False,False
/work/./src/org/apache/xerces/impl/XML11DTDScannerImpl.java,org.apache.xerces.impl.XML11DTDScannerImpl,class,10,13,3,10,33,3,0,15,91,0.9857143,0.0,0.0,14,0,2,0,12,0,14,0,0,0,5,0,0,5,0,0,0,0,11,104,13,4,9,0,5,6,5,23,5,18,3,0,0,0,161,1,0,False,False,False
/work/./src/org/apache/wml/WMLGoElement.java,org.apache.wml.WMLGoElement,interface,1,2,1,1,8,1,0,0,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,False,False,False
/work/./src/org/apache/xerces/parsers/AbstractSAXParser.java,org.apache.xerces.parsers.AbstractSAXParser$Anonymous1,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/xerces/parsers/AbstractSAXParser.java,org.apache.xerces.parsers.AbstractSAXParser$Anonymous2,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/events/MutationEventImpl.java,org.apache.xerces.dom.events.MutationEventImpl,class,3,4,1,3,6,2,0,1,5,0.86111116,0.33333334,1.0,6,0,6,0,0,0,6,0,0,0,10,7,8,0,0,2,7,0,0,35,5,0,0,0,0,7,0,16,0,12,0,0,0,0,85,1,0,False,False,False
/work/./src/org/apache/wml/WMLEmElement.java,org.apache.wml.WMLEmElement,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,False,False,False
/work/./src/org/apache/xerces/xni/grammars/XMLGrammarLoader.java,org.apache.xerces.xni.grammars.XMLGrammarLoader,interface,4,4,0,4,13,1,0,0,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,False,False,False
